"0","PlayersSelected","forInfo","Totals forselectedplayers","0","Merit","Form","Prob. ofAppear-ing","0","GW5","0","0","0","0","0","0","0","0","0","0","GW10","0","Rest OfSeason","PointsSo Far","OfficialChance","OfficialAvailability","SelectedBy %","TransfersIn GW","TransfersOut GW","News"
"✔Click to move selected players to the top","Player","forInfoClick  for player info popup","Team","PosPosition","CostPlayer's current price","MeritHow good the player is in terms of likelihood to score FPL points","FormOver/under-performance over the last 4 gameweeks compared to predicted points","Prob. ofAppear-ingProbability that the player will play at all in the next match","PtsGW5Predicted FPL points for gameweek 5, assuming player appears","ValGW5Predicted points for gameweek 5 per million pounds of the player's current cost","PtsGW6Predicted FPL points for gameweek 6, assuming player appears","PtsNext2Predicted total FPL points up to and including gameweek 6, assuming player appears in each match","PtsGW7Predicted FPL points for gameweek 7, assuming player appears","PtsNext3Predicted total FPL points up to and including gameweek 7, assuming player appears in each match","PtsGW8Predicted FPL points for gameweek 8, assuming player appears","PtsNext4Predicted total FPL points up to and including gameweek 8, assuming player appears in each match","PtsGW9Predicted FPL points for gameweek 9, assuming player appears","PtsNext5Predicted total FPL points up to and including gameweek 9, assuming player appears in each match","PtsGW10Predicted FPL points for gameweek 10, assuming player appears","PtsNext6Predicted total FPL points up to and including gameweek 10, assuming player appears in each match","ValNext6Predicted points over the next six gameweeks per million pounds of the player's current cost","PtsRest OfSeasonPredicted FPL points for the rest of the season","ValueRest OfSeasonPredicted points for the rest of the season per million pounds of the player's current cost","PointsSo Far","OfficialChancePlayer's official chance of playing the next match","OfficialAvailability","SelectedBy %Percentage of managers owning this player","TransfersIn GWNumber of transfers in since the last transfer deadline","TransfersOut GWNumber of transfers out since the last transfer deadline","News"
"","Fofana","","CHE","DEF","5","2.89","-1.39","0.91","2.8","0.55","2.9","5.7","2.8","8.5","3.1","11.6","2.9","14.5","2.8","17.3","3.46","97","19.5","4","100","Available","0.2","2853","3023",""
"","Rudoni","","COV","MID","4.9","2.78","-0.35","0.91","2.8","0.56","3.1","5.8","2.9","8.8","3.2","11.9","3.3","15.2","2.8","18","3.68","101","20.6","8","100","Available","0.1","441","1444",""
"","Kamara","","AVL","MID","5","2.69","-0.56","0.93","2.7","0.55","2.8","5.6","2.6","8.2","2.6","10.8","2.8","13.6","2.6","16.2","3.23","92","18.3","9","100","Available","0.3","1821","4186",""
"","Boscagli","","BHA","DEF","4.5","2.73","0.68","0.82","2.7","0.61","2.7","5.5","3.1","8.5","2.7","11.3","2.7","13.9","3.2","17.1","3.8","100","22.2","13","100","Available","0.3","1230","2143",""
"","Bijol","","LEE","DEF","5","2.71","-0.42","0.77","2.7","0.54","2.4","5.1","2.8","7.9","2.7","10.6","2.6","13.2","2.9","16.1","3.22","93","18.5","12","100","Available","0.7","3386","11552",""
"","Diouf","","BRE","DEF","4.5","2.66","-0.73","0.67","2.7","0.6","2.4","5.1","2.6","7.8","2.6","10.3","2.8","13.2","2.3","15.5","3.44","88","19.5","1","100","Available","0.1","954","1523",""
"","Touré","","NEW","MID","5.8","2.32","1.12","0.57","2.7","0.47","2.3","5","2.6","7.6","2.2","9.8","2.6","12.4","2.2","14.6","2.51","80","13.9","7","100","Available","0.1","1531","1370",""
"","Kamada","","CRY","MID","5","2.79","2.57","0.94","2.7","0.54","2.9","5.6","2.7","8.3","2.9","11.2","2.8","14","2.8","16.8","3.36","96","19.1","18","100","Available","0.5","19595","6715",""
"","Sanchez","","BOU","DEF","4.4","2.6","1","0.1","2.7","0.62","2.4","5.2","3.1","8.2","2.5","10.7","2.9","13.6","2.6","16.2","3.68","92","20.8","0","100","Available","0.2","286","1156",""
"","Bobb","","FUL","MID","5.5","2.53","0.29","0.94","2.7","0.49","2.6","5.3","2.9","8.2","2.6","10.7","2.4","13.2","2.7","15.9","2.88","88","16","10","100","Available","0.3","2399","3440",""
"","Delap","","NFO","FWD","5.5","2.26","1.02","0.84","2.7","0.49","2.4","5.1","2.3","7.4","2.5","9.8","2.5","12.3","2.4","14.7","2.68","85","15.5","8","100","Available","2.6","164919","17928",""
"","Danso","","SUN","DEF","5","2.96","-1.06","0.73","2.7","0.54","2.9","5.6","2.7","8.3","3","11.3","2.8","14.1","2.8","16.9","3.37","96","19.2","3","100","Available","0.2","1390","1362",""
"","Dalot","","MUN","DEF","4.9","2.9","-1.33","0.9","2.7","0.55","3.2","5.9","2.7","8.6","3","11.6","2.6","14.2","3.2","17.4","3.56","99","20.2","6","100","Available","1.7","3359","17285",""
"","Fatawu","","IPS","MID","5.4","2.77","-0.88","0.89","2.7","0.5","3","5.6","2.5","8.2","2.9","11.1","2.9","14","2.9","17","3.14","95","17.5","9","100","Available","0.2","550","2345",""
"","Matthews","","CRY","GK","4","2.74","1","0.18","2.7","0.67","3","5.7","2.7","8.4","3","11.5","2.7","14.2","2.9","17.1","4.27","98","24.4","0","100","Available","1.7","3100","5257",""
"","Núñez","","IPS","MID","4.9","2.72","-0.02","0.57","2.7","0.55","2.9","5.6","2.5","8.1","2.9","11","2.8","13.8","2.9","16.7","3.41","94","19.1","6","100","Available","0.1","300","1565",""
"","Charles","","FUL","MID","5","2.46","0.88","0.88","2.7","0.54","2.8","5.5","3","8.4","2.9","11.3","2.8","14.1","2.9","17","3.4","97","19.3","9","100","Available","0.1","660","587",""
"","Anthony","","BRE","MID","5.9","2.6","-1.62","0.94","2.7","0.45","2.5","5.2","2.7","7.9","2.9","10.8","2.9","13.7","2.6","16.3","2.76","93","15.7","5","100","Available","0.1","526","1853",""
"","Emersonn","","IPS","FWD","5.5","2.78","4.12","0.89","2.7","0.49","3","5.7","2.6","8.3","3.1","11.4","3.1","14.6","3.1","17.7","3.22","99","18","24","100","Available","3.1","140523","23525",""
"","Konsa","","ARS","DEF","4.5","2.85","1.3","0.78","2.7","0.6","3.2","5.9","2.7","8.5","3.1","11.7","2.5","14.2","3.2","17.5","3.88","96","21.4","11","100","Available","18.7","293759","56270",""
"","Hadjam","","BHA","DEF","4.5","2.65","1","0.17","2.7","0.59","2.6","5.3","2.9","8.2","2.5","10.7","2.4","13.2","2.9","16.1","3.58","93","20.7","0","100","Available","0.0","450","580",""
"","Gboho","","COV","MID","5.5","2.72","1","0.72","2.7","0.49","2.9","5.6","2.8","8.3","2.9","11.2","3","14.2","2.7","16.9","3.08","94","17.2","0","100","Available","0.0","118","37",""
"","Livramento","","NEW","DEF","4.9","2.26","0.57","0.92","2.7","0.55","2.3","4.9","2.5","7.5","2.1","9.6","2.6","12.2","2.2","14.3","2.92","79","16.1","4","100","Available","0.1","4396","1094",""
"","Mings","","AVL","DEF","4.5","2.53","-0.35","0.72","2.7","0.59","2.8","5.4","2.4","7.9","2.5","10.3","2.7","13","2.4","15.4","3.43","87","19.4","7","100","Available","0.4","3046","4566",""
"","Barkley","","AVL","MID","5","2.6","-0.45","0.94","2.7","0.53","2.8","5.5","2.5","8","2.6","10.6","2.8","13.4","2.5","15.9","3.19","90","18.1","9","100","Available","0.3","2333","3510",""
"","Solanke","","TOT","FWD","5.8","2.48","-1.26","0.92","2.7","0.46","2.4","5","2.8","7.9","2.3","10.2","2.6","12.8","2.3","15.1","2.61","85","14.6","5","100","Available","0.9","5042","11490",""
"","Hudson-Odoi","","NFO","MID","5.8","2.28","-0.28","0.32","2.6","0.46","2.2","4.9","2.2","7.1","2.3","9.4","2.2","11.6","2.3","13.9","2.4","80","13.8","1","100","Available","0.2","1644","2321",""
"","Slater","","HUL","MID","4.5","2.52","0.57","0.91","2.6","0.59","2.8","5.4","2.7","8.1","2.8","11","3","13.9","2.6","16.5","3.67","94","20.8","13","100","Available","5.5","55848","54375",""
"","Ajayi","","HUL","DEF","4.2","2.71","1.84","0.92","2.6","0.63","3.1","5.7","2.7","8.4","3.1","11.5","3.2","14.8","2.6","17.4","4.14","99","23.5","26","100","Available","14.0","221132","77994",""
"","Kudus","","TOT","MID","6.5","2.45","-1.65","0.92","2.6","0.41","2.3","4.9","2.8","7.7","2.2","9.9","2.6","12.4","2.3","14.7","2.26","82","12.7","3","100","Available","0.1","2347","2543",""
"","Harwood-Bellis","","AVL","DEF","4.5","2.62","1","0.34","2.6","0.58","2.9","5.6","2.5","8.1","2.7","10.7","2.9","13.7","2.5","16.1","3.59","92","20.5","0","100","Available","0.0","322","314",""
"","Yalcouyé","","BHA","MID","4.5","2.51","3.35","0.86","2.6","0.58","2.7","5.3","3","8.3","2.6","10.9","2.6","13.5","3","16.5","3.68","97","21.7","19","100","Available","4.0","113100","37201",""
"","Araujo","","LIV","DEF","5.4","2.83","2.15","0.89","2.6","0.49","2.8","5.4","2.6","8","2.9","10.9","2.7","13.7","2.6","16.3","3.02","97","18","15","100","Available","2.9","34090","15439",""
"","King","","EVE","GK","4.5","2.28","1","0.02","2.6","0.58","2.5","5.1","2.5","7.7","2.4","10.1","2.4","12.5","2.7","15.2","3.37","86","19.2","0","100","Available","0.0","215","264",""
"","Lukić","","IPS","MID","5","2.56","-0.87","0.91","2.6","0.52","2.8","5.4","2.5","7.9","2.8","10.8","2.9","13.6","2.8","16.4","3.28","92","18.5","9","100","Available","0.1","385","1180",""
"","Meunier","","SUN","DEF","4.5","2.88","-0.14","0.88","2.6","0.58","3.1","5.7","2.7","8.4","3.3","11.6","2.8","14.5","3","17.5","3.89","100","22.3","11","100","Available","0.3","876","1824",""
"","Munoz","","LIV","MID","6.5","2.93","-0.32","0.89","2.6","0.4","2.8","5.4","2.7","8.1","3","11.1","2.7","13.8","2.7","16.5","2.54","98","15.1","14","100","Available","1.0","5033","26771",""
"","Mosquera","","ARS","DEF","5.3","2.83","1","0.87","2.6","0.49","3.1","5.7","2.7","8.4","3.2","11.6","2.5","14.1","3.3","17.4","3.28","96","18.2","12","100","Available","1.7","280","75881",""
"","Mac Allister","","LIV","MID","5.4","2.8","-1.57","0.94","2.6","0.48","2.7","5.3","2.6","7.8","2.7","10.6","2.5","13.1","2.6","15.6","2.9","91","16.9","6","100","Available","1.3","10228","17403",""
"","Colwill","","CHE","DEF","4.9","2.74","-1.55","0.73","2.6","0.53","2.8","5.4","2.6","8","2.9","11","2.8","13.8","2.7","16.4","3.35","93","18.9","2","100","Available","0.9","1706","16514",""
"","I.Sangaré","","NFO","MID","4.9","2.36","-0.67","0.77","2.6","0.53","2.3","4.9","2.2","7.1","2.3","9.4","2.2","11.6","2.3","13.8","2.83","79","16.1","3","100","Available","0.5","1376","5312",""
"","Arrizabalaga","","ARS","GK","4.9","2.46","1","0.06","2.6","0.53","2.8","5.4","2.6","8","2.8","10.8","2.6","13.4","2.9","16.2","3.31","91","18.6","0","100","Available","0.1","166","516",""
"","Grimes","","COV","MID","4.9","2.54","-0.63","0.94","2.6","0.52","2.7","5.3","2.6","7.8","2.7","10.5","2.8","13.3","2.5","15.8","3.23","88","18","8","100","Available","0.1","537","1886",""
"","Hincapie","","ARS","DEF","5.3","2.85","-0.86","0.53","2.6","0.48","3.1","5.6","2.8","8.4","3.2","11.6","2.6","14.2","3.3","17.5","3.29","98","18.4","2","100","Available","0.9","2415","14392",""
"","White","","ARS","DEF","5.5","2.96","0.44","0.91","2.6","0.46","3.2","5.8","2.5","8.3","3.1","11.4","2.3","13.7","3.3","17","3.09","93","16.8","21","100","Available","5.6","19031","211620",""
"","Mbaye","","AVL","MID","6","2.59","-0.91","0.68","2.6","0.43","2.7","5.3","2.4","7.7","2.5","10.1","2.7","12.8","2.4","15.2","2.53","86","14.4","1","100","Available","0.1","2274","1282",""
"","Yeremy","","CRY","MID","5.5","2.79","0.08","0.92","2.5","0.46","2.9","5.5","2.4","7.9","2.8","10.7","2.6","13.2","2.7","15.9","2.89","90","16.3","12","100","Available","0.4","1597","11732",""
"","Valdimarsson","","BRE","GK","4.5","2.31","1","0.07","2.5","0.56","2.5","5.1","2.5","7.6","2.6","10.2","2.7","12.8","2.5","15.3","3.4","87","19.4","0","100","Available","0.1","278","762",""
"","Brobbey","","SUN","FWD","5.8","2.7","-1.13","0.93","2.5","0.44","2.8","5.4","2.5","7.9","2.9","10.8","2.8","13.5","2.8","16.3","2.81","93","16.1","7","100","Available","5.6","10730","130245",""
"","Giles","","HUL","DEF","4","2.42","3.48","0.9","2.5","0.63","2.9","5.4","2.7","8.1","3","11.1","3","14.1","2.6","16.7","4.18","96","23.9","24","100","Available","2.8","123523","19960",""
"","Manzambi","","AVL","MID","5.9","2.56","-0.9","0.87","2.5","0.43","2.7","5.2","2.4","7.5","2.4","10","2.6","12.6","2.3","14.9","2.53","85","14.3","1","100","Available","0.1","1675","899",""
"","Gray","","TOT","MID","4.9","2.2","0.21","0.65","2.5","0.51","2.3","4.8","2.7","7.5","2.3","9.8","2.6","12.4","2.4","14.7","3.01","84","17.1","7","100","Available","0.2","1482","1970",""
"","Berge","","FUL","MID","4.9","2.43","-0.41","0.88","2.5","0.51","2.5","5","2.7","7.7","2.5","10.2","2.4","12.7","2.6","15.3","3.12","86","17.5","8","100","Available","0.3","1493","2748",""
"","Lienou","","LEE","DEF","4","2.24","1","0.03","2.5","0.63","2.2","4.7","2.5","7.2","2.3","9.4","2.3","11.7","2.6","14.3","3.57","81","20.3","0","100","Available","0.1","1105","900",""
"","Benitez","","CRY","GK","4.5","2.4","-0.28","0.84","2.5","0.56","2.6","5.1","2.4","7.5","2.6","10.1","2.4","12.5","2.5","15","3.34","85","18.9","2","100","Available","0.1","1223","703",""
"","Greaves","","IPS","DEF","4","2.52","-1.64","0.93","2.5","0.63","2.9","5.4","2.4","7.9","2.9","10.8","2.6","13.4","2.8","16.2","4.06","92","23","3","100","Available","1.1","1254","6168",""
"","Wan-Bissaka","","AVL","DEF","4.5","2.47","-0.62","0.84","2.5","0.56","2.8","5.3","2.5","7.8","2.7","10.5","2.9","13.3","2.5","15.9","3.52","91","20.3","5","100","Available","0.2","4153","2058",""
"","Armstrong","","EVE","MID","5","2.16","0.55","0.51","2.5","0.5","2.4","4.8","2.3","7.1","2.1","9.2","2.2","11.3","2.4","13.8","2.76","77","15.3","14","75","Doubtful","0.4","5839","7435","Unspecified injury - 75% chance of playing"
"","Methalie","","SUN","DEF","4.5","2.68","1","0.25","2.5","0.55","2.9","5.3","2.6","7.9","3","10.9","2.7","13.6","2.8","16.4","3.64","94","20.9","0","100","Available","0.0","132","86",""
"","Dorgu","","MUN","MID","5.8","2.63","-0.48","0.94","2.5","0.43","2.9","5.4","2.5","7.9","2.9","10.8","2.5","13.3","3","16.3","2.82","94","16.1","6","100","Available","0.5","2665","7895",""
"","Sessegnon","","FUL","DEF","4.4","2.33","-0.96","0.47","2.5","0.56","2.3","4.8","2.8","7.5","2.4","9.9","2.3","12.2","2.6","14.8","3.36","83","18.8","3","75","Doubtful","0.3","226","4505","Groin injury - 75% chance of playing"
"","Struijk","","BHA","DEF","4.9","2.74","-1.51","0.73","2.5","0.5","2.4","4.9","2.7","7.6","2.3","9.9","2.2","12.1","2.8","14.8","3.02","86","17.5","2","100","Available","0.2","548","2251",""
"","Lindelöf","","AVL","DEF","4.5","2.29","0.11","0.86","2.5","0.55","2.7","5.2","2.3","7.5","2.5","9.9","2.7","12.6","2.3","14.9","3.31","84","18.8","7","100","Available","0.3","3019","3377",""
"","Bentley","","COV","GK","4","2.37","1","0.07","2.4","0.61","2.7","5.2","2.4","7.6","2.7","10.3","2.9","13.2","2.4","15.6","3.91","87","21.8","0","100","Available","0.6","10423","2405",""
"","van Ewijk","","COV","DEF","4","2.39","-1.1","0.94","2.4","0.61","2.6","5","2.3","7.4","2.5","9.9","2.6","12.4","2.3","14.7","3.68","81","20.2","6","100","Available","9.6","12073","96873",""
"","Gusto","","CHE","DEF","5","2.66","-1.86","0.92","2.4","0.49","2.8","5.3","2.6","7.9","3","10.9","2.9","13.8","2.7","16.5","3.29","94","18.8","4","100","Available","1.0","3927","12519",""
"","Gravenberch","","LIV","MID","5.9","2.62","-1.46","0.94","2.4","0.41","2.5","5","2.5","7.4","2.7","10.1","2.5","12.7","2.5","15.2","2.58","90","15.3","8","100","Available","1.2","3318","20533",""
"","Bahoya","","LEE","MID","5","2.24","1","0.25","2.4","0.49","2.1","4.6","2.4","7","2.3","9.3","2.2","11.5","2.5","14","2.79","80","16","0","100","Available","0.0","342","372",""
"","James","","CHE","DEF","5.4","2.64","-1.83","0.59","2.4","0.45","2.8","5.3","2.6","7.8","3","10.8","2.9","13.7","2.6","16.3","3.01","93","17.2","3","75","Doubtful","6.8","18032","106284","Unspecified injury - 75% chance of playing"
"","Flemming","","IPS","FWD","5.5","2.39","0.45","0.93","2.4","0.44","2.6","5.1","2.3","7.4","2.7","10.1","2.9","13","2.8","15.7","2.86","88","16","6","100","Available","0.1","3612","1120",""
"","Mason-Clark","","COV","MID","5.4","2.45","-1.12","0.88","2.4","0.45","2.6","5.1","2.5","7.6","2.7","10.3","2.8","13.1","2.5","15.6","2.89","88","16.2","4","100","Available","0.1","88","799",""
"","Clarke","","IPS","MID","5.4","2.35","-0.6","0.86","2.4","0.45","2.6","5","2.3","7.3","2.6","9.9","2.6","12.5","2.6","15.1","2.79","85","15.7","9","100","Available","0.2","454","2494",""
"","M.Bizot","","AVL","GK","4.5","2.22","-0.16","0.05","2.4","0.53","2.6","5","2.4","7.4","2.5","9.9","2.5","12.4","2.5","14.9","3.32","84","18.8","1","75","Doubtful","0.1","402","1250","Back injury - 75% chance of playing"
"","Gyökeres","","ARS","FWD","7.2","2.68","-0.63","0.52","2.4","0.33","2.8","5.2","2.4","7.6","2.8","10.5","2.3","12.8","3.1","15.9","2.21","91","12.6","1","100","Available","3.2","4490","50201",""
"","Maeda","","IPS","MID","5.4","2.52","-1.35","0.89","2.4","0.44","2.7","5.1","2.2","7.3","2.7","9.9","2.6","12.5","2.6","15.2","2.81","84","15.6","7","100","Available","0.2","207","3645",""
"","Ángel","","FUL","MID","5","2.24","1","0.27","2.4","0.48","2.3","4.7","2.6","7.3","2.4","9.7","2.3","11.9","2.4","14.3","2.87","80","16.1","0","100","Available","0.0","77","62",""
"","Aaronson","","LEE","MID","5.4","2.31","-1.51","0.94","2.4","0.44","2","4.3","2.3","6.7","2.2","8.9","2.1","11","2.4","13.4","2.47","77","14.3","6","100","Available","0.5","771","7357",""
"","Adams","","BOU","MID","5","2.3","0.08","0.94","2.4","0.47","2.3","4.7","2.6","7.3","2.3","9.6","2.5","12.1","2.4","14.6","2.91","83","16.5","8","100","Available","0.3","2718","3585",""
"","Bard","","LEE","DEF","4.5","2.18","-0.8","0.51","2.4","0.52","1.9","4.3","2.3","6.5","2.1","8.6","2","10.6","2.3","12.9","2.88","73","16.3","1","100","Available","0.0","332","130",""
"","Fernandez-Pardo","","NEW","FWD","6","2.03","-0.89","0.84","2.4","0.39","2.1","4.4","2.2","6.6","2","8.6","2.2","10.8","2","12.7","2.12","70","11.7","2","100","Available","0.1","3022","2083",""
"","George","","EVE","MID","5.5","1.92","3.08","0.91","2.4","0.43","2.2","4.6","2.1","6.7","1.9","8.6","2","10.6","2.3","12.9","2.35","72","13","18","100","Available","1.0","42239","9543",""
"","Wood","","NFO","FWD","5.8","2.01","-1.13","0.83","2.3","0.4","1.9","4.3","1.9","6.1","2","8.1","2","10.1","2","12","2.08","69","11.9","3","100","Available","0.9","4852","13702",""
"","Florentino","","IPS","MID","4.9","2.29","-0.65","0.61","2.3","0.48","2.3","4.7","2.1","6.8","2.3","9.1","2.3","11.4","2.3","13.7","2.8","76","15.6","1","100","Available","0.1","163","744",""
"","Amenda","","COV","DEF","4","2.34","-1.59","0.08","2.3","0.58","2.6","4.9","2.3","7.2","2.6","9.8","2.6","12.4","2.3","14.7","3.68","82","20.4","4","25","Doubtful","0.7","1379","6863","Calf injury - 25% chance of playing"
"","Andrés","","BHA","MID","5.5","2.4","0.5","0.59","2.3","0.42","2.3","4.7","2.6","7.2","2.2","9.4","2.2","11.6","2.6","14.2","2.58","83","15","4","100","Available","0.0","427","218",""
"","Alderete","","SUN","DEF","4.9","2.54","-0.18","0.43","2.3","0.47","2.7","5","2.4","7.4","2.8","10.2","2.5","12.7","2.6","15.3","3.13","88","18","1","100","Available","0.2","251","3573",""
"","Kostoulas","","BHA","FWD","5.5","2.29","3.81","0.88","2.3","0.42","2.4","4.7","2.6","7.3","2.4","9.7","2.3","12","2.6","14.7","2.66","86","15.6","18","100","Available","0.9","48931","12829",""
"","Eze","","ARS","MID","6.3","2.58","-1.21","0.82","2.3","0.37","2.8","5.1","2.4","7.4","2.7","10.1","2.2","12.4","2.9","15.3","2.43","86","13.7","3","100","Available","1.1","2781","16267",""
"","Smith","","BOU","DEF","4.5","2.05","-1.75","0.86","2.3","0.51","2.1","4.4","2.7","7.2","2.2","9.3","2.6","11.9","2.3","14.2","3.15","81","17.9","2","100","Available","0.1","739","1745",""
"","Matusiwa","","IPS","MID","4.9","2.23","1","0.6","2.3","0.47","2.4","4.7","2.2","6.9","2.4","9.4","2.5","11.8","2.4","14.2","2.91","80","16.3","0","100","Available","0.0","48","33",""
"","Heaven","","MUN","DEF","4.4","2.2","-0.14","0.26","2.3","0.52","2.5","4.8","2.3","7.1","2.4","9.5","2.2","11.7","2.5","14.2","3.23","81","18.4","1","100","Available","0.3","559","3177",""
"","J.Cuenca","","FUL","DEF","4.5","2.13","0.09","0.18","2.3","0.51","2.3","4.6","2.4","7","2.3","9.3","2.2","11.5","2.4","13.9","3.1","78","17.3","3","100","Available","0.0","82","301",""
"","Welbeck","","CHE","FWD","5.9","2.44","-1.28","0.75","2.3","0.39","2.6","4.9","2.2","7.1","2.5","9.7","2.5","12.1","2.2","14.4","2.43","81","13.8","2","100","Available","0.9","22275","11925",""
"","Udogie","","TOT","DEF","4.4","1.96","0.51","0.93","2.3","0.52","1.9","4.2","2.4","6.6","1.9","8.5","2.2","10.7","1.9","12.7","2.88","71","16.2","7","100","Available","0.3","785","4615",""
"","Dasilva","","COV","DEF","4","2.36","-1.39","0.93","2.3","0.57","2.6","4.9","2.3","7.1","2.6","9.7","2.6","12.3","2.2","14.6","3.64","80","20.1","5","100","Available","0.7","790","4226",""
"","Willock","","NEW","MID","5","1.9","0.1","0.89","2.3","0.46","2.1","4.4","2.2","6.5","2","8.5","2.1","10.6","2","12.6","2.51","69","13.9","12","100","Available","0.5","6106","7394",""
"","J.Murphy","","NEW","MID","5.9","1.96","-1.56","0.94","2.3","0.39","2","4.3","2.2","6.5","1.9","8.4","2.2","10.5","1.9","12.4","2.1","68","11.6","2","100","Available","0.1","1797","1622",""
"","Mehmeti","","IPS","MID","4.9","2.2","1","0.29","2.3","0.47","2.4","4.7","2.2","6.9","2.4","9.3","2.4","11.7","2.4","14.1","2.88","79","16.1","0","100","Available","0.0","68","299",""
"","Kerkez","","LIV","DEF","5.4","2.47","-0.67","0.92","2.3","0.42","2.4","4.7","2.2","6.9","2.5","9.4","2.4","11.7","2.2","13.9","2.58","83","15.3","7","100","Available","2.3","2618","37887",""
"","Rowe","","AVL","DEF","4","2.18","1","0.09","2.3","0.57","2.5","4.8","2.2","7","2.3","9.3","2.5","11.8","2.2","14","3.5","80","19.9","0","100","Available","0.2","1667","1491",""
"","Mouzakitis","","HUL","MID","5","2.24","1","0.33","2.3","0.45","2.5","4.7","2.3","7","2.5","9.5","2.6","12","2.1","14.2","2.84","80","16","0","100","Available","0.0","199","105",""
"","Ömür","","HUL","MID","4.9","2.2","1","0.12","2.2","0.46","2.4","4.7","2.2","6.9","2.4","9.3","2.6","11.9","2.1","14","2.86","79","16.1","0","100","Available","0.0","268","294",""
"","Šeško","","MUN","FWD","7","2.39","-0.5","0.94","2.2","0.32","2.5","4.8","2.2","6.9","2.6","9.5","2.2","11.7","2.6","14.3","2.04","80","11.4","8","100","Available","1.8","21793","20793",""
"","Pau","","AVL","DEF","4.5","2.31","-1.08","0.43","2.2","0.5","2.6","4.8","2.1","6.9","2.3","9.2","2.5","11.7","2.1","13.8","3.07","78","17.4","3","75","Doubtful","0.3","235","7751","Hamstring injury - 75% chance of playing"
"","McNeil","","CRY","MID","5.4","2.26","-0.36","0.45","2.2","0.41","2.5","4.7","2.2","7","2.5","9.4","2.4","11.8","2.4","14.2","2.62","81","15","3","100","Available","0.1","165","1359",""
"","Baleba","","MUN","MID","4.9","2.21","1","0.25","2.2","0.46","2.4","4.7","2.2","6.9","2.4","9.3","2.2","11.4","2.4","13.9","2.83","79","16.1","0","50","Doubtful","0.1","563","1571","Ankle injury - 50% chance of playing"
"","Smith Rowe","","FUL","MID","5.4","2.11","-1.24","0.87","2.2","0.41","2.1","4.4","2.5","6.8","2.2","9","2","11","2.3","13.3","2.46","74","13.7","3","100","Available","0.2","526","3040",""
"","Philogene","","IPS","MID","5.4","2.27","-0.66","0.81","2.2","0.41","2.4","4.6","2","6.7","2.4","9.1","2.4","11.4","2.4","13.8","2.55","76","14.1","1","100","Available","0.1","77","341",""
"","Lewis","","MCI","DEF","4.4","1.73","-0.1","0.16","2.2","0.5","1.7","4","2.2","6.1","1.8","7.9","2","9.9","1.8","11.7","2.67","66","15","1","100","Available","0.2","1039","2445",""
"","Nketiah","","CRY","FWD","5.5","2.25","0.34","0.66","2.2","0.4","2.5","4.7","2.2","6.9","2.4","9.3","2.3","11.6","2.3","13.9","2.52","79","14.4","7","100","Available","0.5","721","20905",""
"","Bouaddi","","MCI","MID","5.5","1.96","-0.83","0.53","2.2","0.4","1.9","4.1","2.3","6.4","2","8.4","2.1","10.5","2","12.5","2.27","71","12.9","2","100","Available","0.2","2732","3629",""
"","Hackney","","EVE","MID","5.5","1.88","-0.26","0.88","2.2","0.4","2","4.2","2","6.2","1.7","7.9","1.8","9.7","2.2","11.9","2.16","65","11.9","9","100","Available","0.2","655","1742",""
"","Maddison","","TOT","MID","6.3","1.93","-0.64","0.84","2.2","0.35","1.8","4","2.3","6.3","1.8","8.1","2.1","10.2","1.8","12","1.9","67","10.6","2","100","Available","0.4","1478","4014",""
"","Hume","","SUN","DEF","4.4","2.5","0.04","0.77","2.2","0.5","2.7","4.8","2.3","7.1","2.8","10","2.4","12.4","2.6","15","3.42","87","19.7","9","100","Available","3.1","1657","74093",""
"","Quenda","","CHE","MID","5.3","2.22","-0.17","0.17","2.2","0.41","2.4","4.6","2.2","6.8","2.4","9.3","2.4","11.7","2.2","13.9","2.62","79","14.9","1","100","Available","0.0","141","485",""
"","Lerma","","CRY","MID","4.9","2.2","-0.7","0.52","2.2","0.44","2.3","4.4","2.1","6.5","2.2","8.8","2.2","10.9","2.1","13.1","2.67","74","15.1","1","100","Available","0.1","159","732",""
"","Yarmoliuk","","BRE","MID","4.8","2.17","-0.42","0.93","2.2","0.45","2.1","4.3","2.2","6.5","2.4","8.9","2.3","11.2","2.2","13.3","2.78","76","15.9","6","100","Available","0.7","1624","7989",""
"","Gourna-Douath","","HUL","MID","5","2.11","-0.31","0.5","2.1","0.43","2.4","4.5","2.2","6.7","2.4","9","2.5","11.5","2","13.5","2.71","76","15.2","3","100","Available","0.0","140","258",""
"","Georginio","","BHA","FWD","5.4","2.22","0.28","0.88","2.1","0.4","2.2","4.3","2.4","6.7","2.1","8.8","2.1","10.8","2.4","13.2","2.45","77","14.3","5","100","Available","0.5","1953","10822",""
"","Anselmino","","CHE","DEF","4.5","2.09","1","0.13","2.1","0.47","2.3","4.5","2.2","6.6","2.4","9.1","2.3","11.4","2.2","13.6","3.01","77","17.1","0","100","Available","0.0","171","199",""
"","Lavia","","CHE","MID","5","2","0.53","0.89","2.1","0.42","2.3","4.4","2.1","6.5","2.3","8.8","2.2","11","2.1","13.1","2.63","74","14.9","11","100","Available","0.2","2537","3949",""
"","Strand Larsen","","CRY","FWD","6","2.17","1.7","0.94","2.1","0.35","2.4","4.5","2.1","6.6","2.3","8.9","2.2","11.2","2.2","13.4","2.23","77","12.8","12","100","Available","0.6","12926","9244",""
