"0","PlayersSelected","forInfo","Totals forselectedplayers","0","Merit","Form","Prob. ofAppear-ing","0","GW4","0","0","0","0","0","0","0","0","0","0","GW9","0","Rest OfSeason","PointsSo Far","OfficialChance","OfficialAvailability","SelectedBy %","TransfersIn GW","TransfersOut GW","News"
"✔Click to move selected players to the top","Player","forInfoClick  for player info popup","Team","PosPosition","CostPlayer's current price","MeritHow good the player is in terms of likelihood to score FPL points","FormOver/under-performance over the last 4 gameweeks compared to predicted points","Prob. ofAppear-ingProbability that the player will play at all in the next match","PtsGW4Predicted FPL points for gameweek 4, assuming player appears","ValGW4Predicted points for gameweek 4 per million pounds of the player's current cost","PtsGW5Predicted FPL points for gameweek 5, assuming player appears","PtsNext2Predicted total FPL points up to and including gameweek 5, assuming player appears in each match","PtsGW6Predicted FPL points for gameweek 6, assuming player appears","PtsNext3Predicted total FPL points up to and including gameweek 6, assuming player appears in each match","PtsGW7Predicted FPL points for gameweek 7, assuming player appears","PtsNext4Predicted total FPL points up to and including gameweek 7, assuming player appears in each match","PtsGW8Predicted FPL points for gameweek 8, assuming player appears","PtsNext5Predicted total FPL points up to and including gameweek 8, assuming player appears in each match","PtsGW9Predicted FPL points for gameweek 9, assuming player appears","PtsNext6Predicted total FPL points up to and including gameweek 9, assuming player appears in each match","ValNext6Predicted points over the next six gameweeks per million pounds of the player's current cost","PtsRest OfSeasonPredicted FPL points for the rest of the season","ValueRest OfSeasonPredicted points for the rest of the season per million pounds of the player's current cost","PointsSo Far","OfficialChancePlayer's official chance of playing the next match","OfficialAvailability","SelectedBy %Percentage of managers owning this player","TransfersIn GWNumber of transfers in since the last transfer deadline","TransfersOut GWNumber of transfers out since the last transfer deadline","News"
"","Cherki","","MCI","MID","7.8","3.94","5.62","0.94","3.6","0.47","4.5","8.1","3.6","11.7","4.8","16.5","3.7","20.2","4.3","24.5","3.14","141","18.1","23","100","Available","30.7","51248","11949",""
"","Evanilson","","BOU","FWD","6","3.48","0.09","0.94","3.6","0.6","3.5","7.1","3.3","10.4","3.7","14","3.3","17.4","3.6","21","3.5","122","20.3","11","100","Available","3.3","3363","3017",""
"","Tarkowski","","EVE","DEF","6","3.77","4.01","0.93","3.6","0.6","4.1","7.7","3.8","11.4","3.6","15.1","3.3","18.4","3.5","21.9","3.64","128","21.4","18","100","Available","10.9","11612","4847",""
"","Khalaili","","CRY","DEF","5","3.16","-0.95","0.88","3.6","0.72","3.1","6.7","3.5","10.3","3.1","13.3","3.5","16.9","3.3","20.1","4.03","116","23.3","4","100","Available","0.1","401","104",""
"","Jacquet","","LIV","DEF","5","3.35","0.24","0.86","3.6","0.72","3.3","6.9","3.4","10.3","3.3","13.6","3.6","17.2","3.4","20.6","4.11","123","24.7","9","100","Available","2.6","4888","3159",""
"","Hinshelwood","","BHA","MID","6","3.66","3.75","0.27","3.6","0.6","3.4","7","3.4","10.5","3.8","14.3","3.2","17.5","3.2","20.7","3.45","126","21.1","16","50","Doubtful","1.3","230","4045","Unspecified injury - 50% chance of playing"
"","Barry","","EVE","FWD","5.5","3.38","1.48","0.94","3.6","0.65","4.3","7.9","4","11.9","3.8","15.7","3.2","18.9","3.5","22.5","4.09","129","23.5","10","100","Available","5.0","22790","5783",""
"","Suzuki","","AVL","GK","5","3.35","-0.49","0.72","3.6","0.72","3.2","6.8","3.6","10.5","3.1","13.6","3.4","17","3.6","20.6","4.12","119","23.8","2","100","Available","1.1","1386","547",""
"","Collins","","BRE","DEF","5.5","3.68","0.5","0.93","3.6","0.65","3.8","7.4","3.6","11","3.8","14.8","3.9","18.7","4","22.7","4.13","133","24.2","10","100","Available","2.2","772","1097",""
"","Wharton","","CRY","MID","5.5","3.31","-0.23","0.94","3.6","0.65","3","6.6","3.3","9.9","3","12.9","3.2","16.1","3.1","19.2","3.5","110","20.1","7","100","Available","0.9","711","585",""
